Date/Time,InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 10/03  06:00:00,88762776.67582561,1366942902.3483958 
 10/03  07:00:00,279715723.46962965,1366942902.3483958 
 10/03  08:00:00,769739656.8397017,1950440010.7550895 
 10/03  09:00:00,766134049.2768176,1950440010.7550895 
 10/03  10:00:00,766134049.2768176,1950440010.7550895 
 10/03  11:00:00,766134049.2768176,1950440010.7550895 
 10/03  12:00:00,766134049.2768176,1833740589.0737503 
 10/03  13:00:00,766134049.2768176,1950440010.7550895 
 10/03  14:00:00,766134049.2768176,1950440010.7550895 
 10/03  15:00:00,766134049.2768176,1950440010.7550895 
 10/03  16:00:00,766134049.2768176,1950440010.7550895 
 10/03  17:00:00,427225318.1044381,1483642324.0297346 
 10/03  18:00:00,281282623.096386,1366942902.3483958 
 10/03  19:00:00,296653033.108991,1366942902.3483958 
 10/03  20:00:00,197765105.62937143,1366942902.3483958 
 10/03  21:00:00,197765105.62937143,1366942902.3483958 
 10/03  22:00:00,98887927.4796197,1366942902.3483958 
 10/03  23:00:00,49438589.07487582,1366942902.3483958 
 10/03  24:00:00,38694479.62202592,1262579853.8292506 
 10/04  01:00:00,36545657.73145594,1262579853.8292506 
 10/04  02:00:00,36545657.73145594,1262579853.8292506 
 10/04  03:00:00,36545657.73145594,1262579853.8292506 
 10/04  04:00:00,36545657.73145594,1262579853.8292506 
 10/04  05:00:00,38137022.65685523,1262579853.8292506 
 10/04  06:00:00,88762776.67582561,1366942902.3483958 
 10/04  07:00:00,291969995.97657377,1366942902.3483958 
 10/04  08:00:00,792740967.5591688,1950440010.7550895 
 10/04  09:00:00,767514877.6738102,1950440010.7550895 
 10/04  10:00:00,766134049.2768176,1950440010.7550895 
 10/04  11:00:00,766134049.2768176,1950440010.7550895 
 10/04  12:00:00,766134049.2768176,1833740589.0737503 
 10/04  13:00:00,766134049.2768176,1950440010.7550895 
 10/04  14:00:00,766134049.2768176,1950440010.7550895 
 10/04  15:00:00,766134049.2768176,1950440010.7550895 
 10/04  16:00:00,766134049.2768176,1950440010.7550895 
 10/04  17:00:00,427712901.0315273,1483642324.0297346 
 10/04  18:00:00,283642187.10875154,1366942902.3483958 
 10/04  19:00:00,296653033.108991,1366942902.3483958 
 10/04  20:00:00,197765105.62937143,1366942902.3483958 
 10/04  21:00:00,197765105.62937143,1366942902.3483958 
 10/04  22:00:00,98887927.4796197,1366942902.3483958 
 10/04  23:00:00,49438589.07487582,1366942902.3483958 
 10/04  24:00:00,38694479.62202592,1262579853.8292506 
 10/05  01:00:00,36545657.73145594,1262579853.8292506 
 10/05  02:00:00,36545657.73145594,1262579853.8292506 
 10/05  03:00:00,36545657.73145594,1262579853.8292506 
 10/05  04:00:00,36545657.73145594,1262579853.8292506 
 10/05  05:00:00,38137022.65685523,1262579853.8292506 
 10/05  06:00:00,88762776.67582561,1366942902.3483958 
 10/05  07:00:00,279913469.27619064,1366942902.3483958 
 10/05  08:00:00,771448946.8585236,1950440010.7550895 
 10/05  09:00:00,766134049.2768176,1950440010.7550895 
 10/05  10:00:00,766134049.2768176,1950440010.7550895 
 10/05  11:00:00,766134049.2768176,1950440010.7550895 
 10/05  12:00:00,766134049.2768176,1833740589.0737503 
 10/05  13:00:00,766134049.2768176,1950440010.7550895 
 10/05  14:00:00,766134049.2768176,1950440010.7550895 
 10/05  15:00:00,766134049.2768176,1950440010.7550895 
 10/05  16:00:00,766134049.2768176,1950440010.7550895 
 10/05  17:00:00,427197708.6078691,1483642324.0297346 
 10/05  18:00:00,281532523.1062465,1366942902.3483958 
 10/05  19:00:00,296653033.108991,1366942902.3483958 
 10/05  20:00:00,197765105.62937143,1366942902.3483958 
 10/05  21:00:00,197765105.62937143,1366942902.3483958 
 10/05  22:00:00,98887927.4796197,1366942902.3483958 
 10/05  23:00:00,49438589.07487582,1366942902.3483958 
 10/05  24:00:00,38694479.62202592,1262579853.8292506 
 10/06  01:00:00,36545657.73145594,1262579853.8292506 
 10/06  02:00:00,36545657.73145594,1262579853.8292506 
 10/06  03:00:00,36545657.73145594,1262579853.8292506 
 10/06  04:00:00,36545657.73145594,1262579853.8292506 
 10/06  05:00:00,38137022.65685523,1262579853.8292506 
 10/06  06:00:00,88762776.67582561,1366942902.3483958 
 10/06  07:00:00,291165456.91630447,1366942902.3483958 
 10/06  08:00:00,788513791.6719364,1950440010.7550895 
 10/06  09:00:00,767806568.005269,1950440010.7550895 
 10/06  10:00:00,766134049.2768176,1950440010.7550895 
 10/06  11:00:00,766134049.2768176,1950440010.7550895 
 10/06  12:00:00,766134049.2768176,1833740589.0737503 
 10/06  13:00:00,766134049.2768176,1950440010.7550895 
 10/06  14:00:00,766134049.2768176,1950440010.7550895 
 10/06  15:00:00,766134049.2768176,1950440010.7550895 
 10/06  16:00:00,766134049.2768176,1950440010.7550895 
 10/06  17:00:00,427504631.0609558,1483642324.0297346 
 10/06  18:00:00,281813289.2612069,1366942902.3483958 
 10/06  19:00:00,296653033.108991,1366942902.3483958 
 10/06  20:00:00,197765105.62937143,1366942902.3483958 
 10/06  21:00:00,197765105.62937143,1366942902.3483958 
 10/06  22:00:00,98887927.4796197,1366942902.3483958 
 10/06  23:00:00,49438589.07487582,1366942902.3483958 
 10/06  24:00:00,38694479.62202592,1171971194.277698 
 10/07  01:00:00,36545657.73145594,1171971194.277698 
 10/07  02:00:00,36545657.73145594,1171971194.277698 
 10/07  03:00:00,36545657.73145594,1171971194.277698 
 10/07  04:00:00,36545657.73145594,1171971194.277698 
 10/07  05:00:00,36545657.73145594,1171971194.277698 
 10/07  06:00:00,88762776.67582561,1366942902.3483958 
 10/07  07:00:00,95436205.82064205,1366942902.3483958 
 10/07  08:00:00,256818496.0271927,1483642324.0297346 
 10/07  09:00:00,255377965.44577354,1483642324.0297346 
 10/07  10:00:00,255377965.44577354,1483642324.0297346 
 10/07  11:00:00,255377965.44577354,1483642324.0297346 
 10/07  12:00:00,127688982.72288677,1308593191.5077264 
 10/07  13:00:00,127688982.72288677,1308593191.5077264 
 10/07  14:00:00,127688982.72288677,1308593191.5077264 
 10/07  15:00:00,127688982.72288677,1308593191.5077264 
 10/07  16:00:00,127688982.72288677,1308593191.5077264 
 10/07  17:00:00,42796170.00599004,1250243480.667057 
 10/07  18:00:00,47696500.60042934,1250243480.667057 
 10/07  19:00:00,38694479.62202592,1171971194.277698 
 10/07  20:00:00,36545657.73145594,1171971194.277698 
 10/07  21:00:00,36545657.73145594,1171971194.277698 
 10/07  22:00:00,36545657.73145594,1171971194.277698 
 10/07  23:00:00,36545657.73145594,1171971194.277698 
 10/07  24:00:00,36545657.73145594,1171971194.277698 
 10/08  01:00:00,36545657.73145594,1171971194.277698 
 10/08  02:00:00,36545657.73145594,1171971194.277698 
 10/08  03:00:00,36545657.73145594,1171971194.277698 
 10/08  04:00:00,36545657.73145594,1171971194.277698 
 10/08  05:00:00,36545657.73145594,1171971194.277698 
 10/08  06:00:00,47289767.18430585,1250243480.667057 
 10/08  07:00:00,47762154.595530845,1250243480.667057 
 10/08  08:00:00,42848467.98934232,1250243480.667057 
 10/08  09:00:00,42559924.65578557,1250243480.667057 
 10/08  10:00:00,42559924.65578557,1250243480.667057 
 10/08  11:00:00,42559924.65578557,1250243480.667057 
 10/08  12:00:00,42559924.65578557,1250243480.667057 
 10/08  13:00:00,42559924.65578557,1250243480.667057 
 10/08  14:00:00,42559924.65578557,1250243480.667057 
 10/08  15:00:00,42559924.65578557,1250243480.667057 
 10/08  16:00:00,42559924.65578557,1250243480.667057 
 10/08  17:00:00,42840490.13497505,1250243480.667057 
 10/08  18:00:00,37945764.97255574,1171971194.277698 
 10/08  19:00:00,36545657.73145594,1171971194.277698 
 10/08  20:00:00,36545657.73145594,1171971194.277698 
 10/08  21:00:00,36545657.73145594,1171971194.277698 
 10/08  22:00:00,36545657.73145594,1171971194.277698 
 10/08  23:00:00,36545657.73145594,1171971194.277698 
 10/08  24:00:00,36545657.73145594,1171971194.277698 
 10/09  01:00:00,36545657.73145594,1171971194.277698 
 10/09  02:00:00,36545657.73145594,1171971194.277698 
 10/09  03:00:00,36545657.73145594,1171971194.277698 
 10/09  04:00:00,36545657.73145594,1171971194.277698 
 10/09  05:00:00,36545657.73145594,1171971194.277698 
 10/09  06:00:00,47289767.18430585,1250243480.667057 
 10/09  07:00:00,47800238.119153805,1250243480.667057 
 10/09  08:00:00,42943765.53254452,1250243480.667057 
 10/09  09:00:00,42559924.65578557,1250243480.667057 
 10/09  10:00:00,42559924.65578557,1250243480.667057 
 10/09  11:00:00,42559924.65578557,1250243480.667057 
 10/09  12:00:00,42559924.65578557,1250243480.667057 
 10/09  13:00:00,42559924.65578557,1250243480.667057 
 10/09  14:00:00,42559924.65578557,1250243480.667057 
 10/09  15:00:00,42559924.65578557,1250243480.667057 
 10/09  16:00:00,42559924.65578557,1250243480.667057 
 10/09  17:00:00,42802441.28801154,1250243480.667057 
 10/09  18:00:00,37908412.43301274,1171971194.277698 
 10/09  19:00:00,36545657.73145594,1171971194.277698 
 10/09  20:00:00,36545657.73145594,1171971194.277698 
 10/09  21:00:00,36545657.73145594,1171971194.277698 
 10/09  22:00:00,36545657.73145594,1171971194.277698 
 10/09  23:00:00,36545657.73145594,1171971194.277698 
 10/09  24:00:00,36545657.73145594,1262579853.8292506 
 10/10  01:00:00,36545657.73145594,1262579853.8292506 
 10/10  02:00:00,36545657.73145594,1262579853.8292506 
 10/10  03:00:00,36545657.73145594,1262579853.8292506 
 10/10  04:00:00,36545657.73145594,1262579853.8292506 
 10/10  05:00:00,38137022.65685523,1262579853.8292506 
 10/10  06:00:00,88762776.67582561,1366942902.3483958 
 10/10  07:00:00,286861524.88952893,1366942902.3483958 
 10/10  08:00:00,773674283.0187633,1950440010.7550895 
 10/10  09:00:00,766134049.2768176,1950440010.7550895 
 10/10  10:00:00,766134049.2768176,1950440010.7550895 
 10/10  11:00:00,766134049.2768176,1950440010.7550895 
 10/10  12:00:00,766134049.2768176,1833740589.0737503 
 10/10  13:00:00,766134049.2768176,1950440010.7550895 
 10/10  14:00:00,766134049.2768176,1950440010.7550895 
 10/10  15:00:00,766134049.2768176,1950440010.7550895 
 10/10  16:00:00,766134049.2768176,1950440010.7550895 
 10/10  17:00:00,428605729.71822685,1483642324.0297346 
 10/10  18:00:00,286824259.6337985,1366942902.3483958 
 10/10  19:00:00,296653033.108991,1366942902.3483958 
 10/10  20:00:00,197765105.62937143,1366942902.3483958 
 10/10  21:00:00,197765105.62937143,1366942902.3483958 
 10/10  22:00:00,98887927.4796197,1366942902.3483958 
 10/10  23:00:00,49438589.07487582,1366942902.3483958 
 10/10  24:00:00,38694479.62202592,1262579853.8292506 
 10/11  01:00:00,36545657.73145594,1262579853.8292506 
 10/11  02:00:00,36545657.73145594,1262579853.8292506 
 10/11  03:00:00,36545657.73145594,1262579853.8292506 
 10/11  04:00:00,36545657.73145594,1262579853.8292506 
 10/11  05:00:00,38137022.65685523,1262579853.8292506 
 10/11  06:00:00,88762776.67582561,1366942902.3483958 
 10/11  07:00:00,286961570.72042274,1366942902.3483958 
 10/11  08:00:00,774455632.6151526,1950440010.7550895 
 10/11  09:00:00,766134049.2768176,1950440010.7550895 
 10/11  10:00:00,766134049.2768176,1950440010.7550895 
 10/11  11:00:00,766134049.2768176,1950440010.7550895 
 10/11  12:00:00,766134049.2768176,1833740589.0737503 
 10/11  13:00:00,766134049.2768176,1950440010.7550895 
 10/11  14:00:00,766134049.2768176,1950440010.7550895 
 10/11  15:00:00,766134049.2768176,1950440010.7550895 
 10/11  16:00:00,766134049.2768176,1950440010.7550895 
 10/11  17:00:00,429190875.2322966,1483642324.0297346 
 10/11  18:00:00,287191886.12247694,1366942902.3483958 
 10/11  19:00:00,296653033.108991,1366942902.3483958 
 10/11  20:00:00,197765105.62937143,1366942902.3483958 
 10/11  21:00:00,197765105.62937143,1366942902.3483958 
 10/11  22:00:00,98887927.4796197,1366942902.3483958 
 10/11  23:00:00,49438589.07487582,1366942902.3483958 
 10/11  24:00:00,38694479.62202592,1262579853.8292506 
 10/12  01:00:00,36545657.73145594,1262579853.8292506 
 10/12  02:00:00,36545657.73145594,1262579853.8292506 
 10/12  03:00:00,36545657.73145594,1262579853.8292506 
 10/12  04:00:00,36545657.73145594,1262579853.8292506 
 10/12  05:00:00,38137022.65685523,1262579853.8292506 
 10/12  06:00:00,88762776.67582561,1366942902.3483958 
 10/12  07:00:00,287128056.55797386,1366942902.3483958 
 10/12  08:00:00,773688369.3431759,1950440010.7550895 
 10/12  09:00:00,766134049.2768176,1950440010.7550895 
 10/12  10:00:00,766134049.2768176,1950440010.7550895 
 10/12  11:00:00,766134049.2768176,1950440010.7550895 
 10/12  12:00:00,766134049.2768176,1833740589.0737503 
 10/12  13:00:00,766134049.2768176,1950440010.7550895 
 10/12  14:00:00,766134049.2768176,1950440010.7550895 
 10/12  15:00:00,766134049.2768176,1950440010.7550895 
 10/12  16:00:00,766134049.2768176,1950440010.7550895 
 10/12  17:00:00,428251393.59640014,1483642324.0297346 
 10/12  18:00:00,286469468.80617845,1366942902.3483958 
 10/12  19:00:00,296653033.108991,1366942902.3483958 
 10/12  20:00:00,197765105.62937143,1366942902.3483958 
 10/12  21:00:00,197765105.62937143,1366942902.3483958 
 10/12  22:00:00,98887927.4796197,1366942902.3483958 
 10/12  23:00:00,49438589.07487582,1366942902.3483958 
 10/12  24:00:00,38694479.62202592,1262579853.8292506 
 10/13  01:00:00,36545657.73145594,1262579853.8292506 
 10/13  02:00:00,36545657.73145594,1262579853.8292506 
 10/13  03:00:00,36545657.73145594,1262579853.8292506 
 10/13  04:00:00,36545657.73145594,1262579853.8292506 
 10/13  05:00:00,38137022.65685523,1262579853.8292506 
 10/13  06:00:00,88762776.67582561,1366942902.3483958 
 10/13  07:00:00,287244134.9813038,1366942902.3483958 
 10/13  08:00:00,774244644.7422967,1950440010.7550895 
 10/13  09:00:00,766134049.2768176,1950440010.7550895 
 10/13  10:00:00,766134049.2768176,1950440010.7550895 
 10/13  11:00:00,766134049.2768176,1950440010.7550895 
 10/13  12:00:00,766134049.2768176,1833740589.0737503 
 10/13  13:00:00,766134049.2768176,1950440010.7550895 
 10/13  14:00:00,766134049.2768176,1950440010.7550895 
 10/13  15:00:00,766134049.2768176,1950440010.7550895 
 10/13  16:00:00,766134049.2768176,1950440010.7550895 
 10/13  17:00:00,428497187.70016533,1483642324.0297346 
 10/13  18:00:00,286487649.82344705,1366942902.3483958 
 10/13  19:00:00,296653033.108991,1366942902.3483958 
 10/13  20:00:00,197765105.62937143,1366942902.3483958 
 10/13  21:00:00,197765105.62937143,1366942902.3483958 
 10/13  22:00:00,98887927.4796197,1366942902.3483958 
 10/13  23:00:00,49438589.07487582,1366942902.3483958 
 10/13  24:00:00,38694479.62202592,1171971194.277698 
 10/14  01:00:00,36545657.73145594,1171971194.277698 
 10/14  02:00:00,36545657.73145594,1171971194.277698 
 10/14  03:00:00,36545657.73145594,1171971194.277698 
 10/14  04:00:00,36545657.73145594,1171971194.277698 
 10/14  05:00:00,36545657.73145594,1171971194.277698 
 10/14  06:00:00,88762776.67582561,1366942902.3483958 
 10/14  07:00:00,95756785.96921466,1366942902.3483958 
 10/14  08:00:00,258368973.21677005,1483642324.0297346 
 10/14  09:00:00,255377965.44577354,1483642324.0297346 
 10/14  10:00:00,255377965.44577354,1483642324.0297346 
 10/14  11:00:00,255377965.44577354,1483642324.0297346 
 10/14  12:00:00,127688982.72288677,1308593191.5077264 
 10/14  13:00:00,127688982.72288677,1308593191.5077264 
 10/14  14:00:00,127688982.72288677,1308593191.5077264 
 10/14  15:00:00,127688982.72288677,1308593191.5077264 
 10/14  16:00:00,127688982.72288677,1308593191.5077264 
 10/14  17:00:00,42899048.132891454,1250243480.667057 
 10/14  18:00:00,47777251.2508146,1250243480.667057 
 10/14  19:00:00,38694479.62202592,1171971194.277698 
 10/14  20:00:00,36545657.73145594,1171971194.277698 
 10/14  21:00:00,36545657.73145594,1171971194.277698 
 10/14  22:00:00,36545657.73145594,1171971194.277698 
 10/14  23:00:00,36545657.73145594,1171971194.277698 
 10/14  24:00:00,36545657.73145594,1171971194.277698 
 10/15  01:00:00,36545657.73145594,1171971194.277698 
 10/15  02:00:00,36545657.73145594,1171971194.277698 
 10/15  03:00:00,36545657.73145594,1171971194.277698 
 10/15  04:00:00,36545657.73145594,1171971194.277698 
 10/15  05:00:00,36545657.73145594,1171971194.277698 
 10/15  06:00:00,47289767.18430585,1250243480.667057 
 10/15  07:00:00,47878448.415974334,1250243480.667057 
 10/15  08:00:00,43063263.32575647,1250243480.667057 
 10/15  09:00:00,42559924.65578557,1250243480.667057 
 10/15  10:00:00,42559924.65578557,1250243480.667057 
 10/15  11:00:00,42559924.65578557,1250243480.667057 
 10/15  12:00:00,42559924.65578557,1250243480.667057 
 10/15  13:00:00,42559924.65578557,1250243480.667057 
 10/15  14:00:00,42559924.65578557,1250243480.667057 
 10/15  15:00:00,42559924.65578557,1250243480.667057 
 10/15  16:00:00,42559924.65578557,1250243480.667057 
 10/15  17:00:00,42969887.70087694,1250243480.667057 
 10/15  18:00:00,37888837.204438716,1171971194.277698 
 10/15  19:00:00,36545657.73145594,1171971194.277698 
 10/15  20:00:00,36545657.73145594,1171971194.277698 
 10/15  21:00:00,36545657.73145594,1171971194.277698 
 10/15  22:00:00,36545657.73145594,1171971194.277698 
 10/15  23:00:00,36545657.73145594,1171971194.277698 
 10/15  24:00:00,36545657.73145594,1262579853.8292506 
 10/16  01:00:00,36545657.73145594,1262579853.8292506 
 10/16  02:00:00,36545657.73145594,1262579853.8292506 
 10/16  03:00:00,36545657.73145594,1262579853.8292506 
 10/16  04:00:00,36545657.73145594,1262579853.8292506 
 10/16  05:00:00,38137022.65685523,1262579853.8292506 
 10/16  06:00:00,88762776.67582561,1366942902.3483958 
 10/16  07:00:00,287382403.8150761,1366942902.3483958 
 10/16  08:00:00,775312122.8976309,1950440010.7550895 
 10/16  09:00:00,766134049.2768176,1950440010.7550895 
 10/16  10:00:00,766134049.2768176,1950440010.7550895 
 10/16  11:00:00,766134049.2768176,1950440010.7550895 
 10/16  12:00:00,766134049.2768176,1833740589.0737503 
 10/16  13:00:00,766134049.2768176,1950440010.7550895 
 10/16  14:00:00,766134049.2768176,1950440010.7550895 
 10/16  15:00:00,766134049.2768176,1950440010.7550895 
 10/16  16:00:00,766134049.2768176,1950440010.7550895 
 10/16  17:00:00,429125434.1160157,1483642324.0297346 
 10/16  18:00:00,287146640.05610615,1366942902.3483958 
 10/16  19:00:00,296653033.108991,1366942902.3483958 
 10/16  20:00:00,197765105.62937143,1366942902.3483958 
 10/16  21:00:00,197765105.62937143,1366942902.3483958 
 10/16  22:00:00,98887927.4796197,1366942902.3483958 
 10/16  23:00:00,49438589.07487582,1366942902.3483958 
 10/16  24:00:00,38694479.62202592,1262579853.8292506 
 10/17  01:00:00,36545657.73145594,1262579853.8292506 
 10/17  02:00:00,36545657.73145594,1262579853.8292506 
 10/17  03:00:00,36545657.73145594,1262579853.8292506 
 10/17  04:00:00,36545657.73145594,1262579853.8292506 
 10/17  05:00:00,38137022.65685523,1262579853.8292506 
 10/17  06:00:00,88762776.67582561,1366942902.3483958 
 10/17  07:00:00,287500260.40491825,1366942902.3483958 
 10/17  08:00:00,775680916.5802054,1950440010.7550895 
 10/17  09:00:00,766134049.2768176,1950440010.7550895 
 10/17  10:00:00,766134049.2768176,1950440010.7550895 
 10/17  11:00:00,766134049.2768176,1950440010.7550895 
 10/17  12:00:00,766134049.2768176,1833740589.0737503 
 10/17  13:00:00,766134049.2768176,1950440010.7550895 
 10/17  14:00:00,766134049.2768176,1950440010.7550895 
 10/17  15:00:00,766134049.2768176,1950440010.7550895 
 10/17  16:00:00,766134049.2768176,1950440010.7550895 
 10/17  17:00:00,430043356.2308391,1483642324.0297346 
 10/17  18:00:00,287325263.08878773,1366942902.3483958 
 10/17  19:00:00,296653033.108991,1366942902.3483958 
 10/17  20:00:00,197765105.62937143,1366942902.3483958 
 10/17  21:00:00,197765105.62937143,1366942902.3483958 
 10/17  22:00:00,98887927.4796197,1366942902.3483958 
 10/17  23:00:00,49438589.07487582,1366942902.3483958 
 10/17  24:00:00,38694479.62202592,1262579853.8292506 
 10/18  01:00:00,36545657.73145594,1262579853.8292506 
 10/18  02:00:00,36545657.73145594,1262579853.8292506 
 10/18  03:00:00,36545657.73145594,1262579853.8292506 
 10/18  04:00:00,36545657.73145594,1262579853.8292506 
 10/18  05:00:00,38137022.65685523,1262579853.8292506 
 10/18  06:00:00,88762776.67582561,1366942902.3483958 
 10/18  07:00:00,287543061.67590284,1366942902.3483958 
 10/18  08:00:00,775778150.1871411,1950440010.7550895 
 10/18  09:00:00,766134049.2768176,1950440010.7550895 
 10/18  10:00:00,766134049.2768176,1950440010.7550895 
 10/18  11:00:00,766134049.2768176,1950440010.7550895 
 10/18  12:00:00,766134049.2768176,1833740589.0737503 
 10/18  13:00:00,766134049.2768176,1950440010.7550895 
 10/18  14:00:00,766134049.2768176,1950440010.7550895 
 10/18  15:00:00,766134049.2768176,1950440010.7550895 
 10/18  16:00:00,766134049.2768176,1950440010.7550895 
 10/18  17:00:00,430134310.33583903,1483642324.0297346 
 10/18  18:00:00,287472528.0342846,1366942902.3483958 
 10/18  19:00:00,296653033.108991,1366942902.3483958 
 10/18  20:00:00,197765105.62937143,1366942902.3483958 
 10/18  21:00:00,197765105.62937143,1366942902.3483958 
 10/18  22:00:00,98887927.4796197,1366942902.3483958 
 10/18  23:00:00,49438589.07487582,1366942902.3483958 
 10/18  24:00:00,38694479.62202592,1262579853.8292506 
 10/19  01:00:00,36545657.73145594,1262579853.8292506 
 10/19  02:00:00,36545657.73145594,1262579853.8292506 
 10/19  03:00:00,36545657.73145594,1262579853.8292506 
 10/19  04:00:00,36545657.73145594,1262579853.8292506 
 10/19  05:00:00,38137022.65685523,1262579853.8292506 
 10/19  06:00:00,88762776.67582561,1366942902.3483958 
 10/19  07:00:00,287634721.8788758,1366942902.3483958 
 10/19  08:00:00,776005960.0551673,1950440010.7550895 
 10/19  09:00:00,766152224.1828194,1950440010.7550895 
 10/19  10:00:00,766134049.2768176,1950440010.7550895 
 10/19  11:00:00,766134049.2768176,1950440010.7550895 
 10/19  12:00:00,766134049.2768176,1833740589.0737503 
 10/19  13:00:00,766134049.2768176,1950440010.7550895 
 10/19  14:00:00,766134049.2768176,1950440010.7550895 
 10/19  15:00:00,766134049.2768176,1950440010.7550895 
 10/19  16:00:00,766134049.2768176,1950440010.7550895 
 10/19  17:00:00,430503692.0472363,1483642324.0297346 
 10/19  18:00:00,287525585.13090223,1366942902.3483958 
 10/19  19:00:00,296653033.108991,1366942902.3483958 
 10/19  20:00:00,197765105.62937143,1366942902.3483958 
 10/19  21:00:00,197765105.62937143,1366942902.3483958 
 10/19  22:00:00,98887927.4796197,1366942902.3483958 
 10/19  23:00:00,49438589.07487582,1366942902.3483958 
 10/19  24:00:00,38694479.62202592,1262579853.8292506 
 10/20  01:00:00,36545657.73145594,1262579853.8292506 
 10/20  02:00:00,36545657.73145594,1262579853.8292506 
 10/20  03:00:00,36545657.73145594,1262579853.8292506 
 10/20  04:00:00,36545657.73145594,1262579853.8292506 
 10/20  05:00:00,38137022.65685523,1262579853.8292506 
 10/20  06:00:00,88762776.67582561,1366942902.3483958 
 10/20  07:00:00,287713841.0047446,1366942902.3483958 
 10/20  08:00:00,776198723.5129206,1950440010.7550895 
 10/20  09:00:00,766152705.0183725,1950440010.7550895 
 10/20  10:00:00,766134049.2768176,1950440010.7550895 
 10/20  11:00:00,766134049.2768176,1950440010.7550895 
 10/20  12:00:00,766134049.2768176,1833740589.0737503 
 10/20  13:00:00,766134049.2768176,1950440010.7550895 
 10/20  14:00:00,766134049.2768176,1950440010.7550895 
 10/20  15:00:00,766134049.2768176,1950440010.7550895 
 10/20  16:00:00,766134049.2768176,1950440010.7550895 
 10/20  17:00:00,430651946.42993605,1483642324.0297346 
 10/20  18:00:00,287680724.5242133,1366942902.3483958 
 10/20  19:00:00,296653033.108991,1366942902.3483958 
 10/20  20:00:00,197765105.62937143,1366942902.3483958 
 10/20  21:00:00,197765105.62937143,1366942902.3483958 
 10/20  22:00:00,98887927.4796197,1366942902.3483958 
 10/20  23:00:00,49438589.07487582,1366942902.3483958 
 10/20  24:00:00,38694479.62202592,1171971194.277698 
 10/21  01:00:00,36545657.73145594,1171971194.277698 
 10/21  02:00:00,36545657.73145594,1171971194.277698 
 10/21  03:00:00,36545657.73145594,1171971194.277698 
 10/21  04:00:00,36545657.73145594,1171971194.277698 
 10/21  05:00:00,36545657.73145594,1171971194.277698 
 10/21  06:00:00,88762776.67582561,1366942902.3483958 
 10/21  07:00:00,95928890.22231252,1366942902.3483958 
 10/21  08:00:00,259336246.64466867,1483642324.0297346 
 10/21  09:00:00,255384680.47947955,1483642324.0297346 
 10/21  10:00:00,255377965.44577354,1483642324.0297346 
 10/21  11:00:00,255377965.44577354,1483642324.0297346 
 10/21  12:00:00,127688982.72288677,1308593191.5077264 
 10/21  13:00:00,127688982.72288677,1308593191.5077264 
 10/21  14:00:00,127688982.72288677,1308593191.5077264 
 10/21  15:00:00,127688982.72288677,1308593191.5077264 
 10/21  16:00:00,127692129.3664766,1308593191.5077264 
 10/21  17:00:00,43097527.398485325,1250243480.667057 
 10/21  18:00:00,47977331.440305516,1250243480.667057 
 10/21  19:00:00,38694479.62202592,1171971194.277698 
 10/21  20:00:00,36545657.73145594,1171971194.277698 
 10/21  21:00:00,36545657.73145594,1171971194.277698 
 10/21  22:00:00,36545657.73145594,1171971194.277698 
 10/21  23:00:00,36545657.73145594,1171971194.277698 
 10/21  24:00:00,36545657.73145594,1171971194.277698 
 10/22  01:00:00,36545657.73145594,1171971194.277698 
 10/22  02:00:00,36545657.73145594,1171971194.277698 
 10/22  03:00:00,36545657.73145594,1171971194.277698 
 10/22  04:00:00,36545657.73145594,1171971194.277698 
 10/22  05:00:00,36545657.73145594,1171971194.277698 
 10/22  06:00:00,47289767.18430585,1250243480.667057 
 10/22  07:00:00,47987055.811832584,1250243480.667057 
 10/22  08:00:00,43218580.248974316,1250243480.667057 
 10/22  09:00:00,42562604.3582322,1250243480.667057 
 10/22  10:00:00,42559924.65578557,1250243480.667057 
 10/22  11:00:00,42559924.65578557,1250243480.667057 
 10/22  12:00:00,42559924.65578557,1250243480.667057 
 10/22  13:00:00,42559924.65578557,1250243480.667057 
 10/22  14:00:00,42559924.65578557,1250243480.667057 
 10/22  15:00:00,42559924.65578557,1250243480.667057 
 10/22  16:00:00,42561047.39498356,1250243480.667057 
 10/22  17:00:00,43102420.269228235,1250243480.667057 
 10/22  18:00:00,37974808.67487924,1171971194.277698 
 10/22  19:00:00,36545657.73145594,1171971194.277698 
 10/22  20:00:00,36545657.73145594,1171971194.277698 
 10/22  21:00:00,36545657.73145594,1171971194.277698 
 10/22  22:00:00,36545657.73145594,1171971194.277698 
 10/22  23:00:00,36545657.73145594,1171971194.277698 
 10/22  24:00:00,36545657.73145594,1262579853.8292506 
 10/23  01:00:00,36545657.73145594,1262579853.8292506 
 10/23  02:00:00,36545657.73145594,1262579853.8292506 
 10/23  03:00:00,36545657.73145594,1262579853.8292506 
 10/23  04:00:00,36545657.73145594,1262579853.8292506 
 10/23  05:00:00,38137022.65685523,1262579853.8292506 
 10/23  06:00:00,88762776.67582561,1366942902.3483958 
 10/23  07:00:00,288023905.48828316,1366942902.3483958 
 10/23  08:00:00,778307750.7317837,1950440010.7550895 
 10/23  09:00:00,766183032.5094683,1950440010.7550895 
 10/23  10:00:00,766134049.2768176,1950440010.7550895 
 10/23  11:00:00,766134049.2768176,1950440010.7550895 
