Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PLENUM-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE1-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE2-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE3-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE4-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE5-1:Zone Mean Air Dewpoint Temperature [C](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),PLENUM-1:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),SPACE1-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),OA HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),MAIN HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),CENTRAL BOILER:Boiler Heating Rate [W](Hourly),CENTRAL BOILER:Boiler NaturalGas Rate [W](Hourly),CENTRAL CHILLER:Chiller Electricity Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Cooling Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Inlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Outlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),CENTRAL CHILLER:Chiller Condenser Heat Transfer Rate [W](Hourly),HW CIRC PUMP:Pump Outlet Temperature [C](Hourly),HW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),CW CIRC PUMP:Pump Outlet Temperature [C](Hourly),CW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),MIXED AIR NODE 1:System Node Temperature [C](Hourly),MIXED AIR NODE 1:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),MIXED AIR NODE 1:System Node Dewpoint Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),VAV SYS 1 OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),VAV SYS 1 OUTLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Temperature [C](Hourly),OA MIXING BOX 1 INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA MIXING BOX 1 INLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 01/01  11:00:00,0.04999999999999982,-0.15634500604927326,0.8137521625117343,-1.4492735121895404,0.9424053630558349,-1.3966933291098091,3.5636186976433493,18.84886062410869,3216.315635175722,0.0,22.651383844013864,0.0,528.7136228371845,23.898299375054766,0.0,855.3899442761489,22.252431080273162,0.0,392.4753899669564,22.20091356388206,0.0,224.84564061393274,23.666338393266898,0.0,610.0507117357749,0.0,3556.8066650698293,0.0,0.0,0.0,0.0,83.04572669417401,239.90215316789198,0.0,1170.697398597541,2154.846017084281,0.0,0.0,0.0,0.0,3556.8066650698293,4446.008331337287,0.0,0.0,7.22,7.22,0.0,0.0,62.49049537140375,0.04375379888561981,7.22,0.0,9.731275507583122,0.003282468324283028,-4.122334306581506,15.999749810041768,0.41318639230886756,0.003282468324283028,16.0,81.56030117293187,0.009332912700407474,0.03270095864389919,0.0,7.22,0.0,4.499627340602913,0.2605884864827881,0.002580371104046041,11.5,4.499627340602913,0.2605884864827881,0.002580371104046041,4.5,44890717.91046099,16005629.992814232 
 01/01  12:00:00,2.2749999999999995,0.896171474848639,1.5856641871083312,-1.6582783161027974,1.5103854362604152,-1.0929009001986885,4.784279744766783,20.2465811178034,2722.867273062569,0.0,23.638981351184505,0.0,632.4878148838421,23.899279120238127,0.0,905.1754312582582,22.497538021759492,0.0,494.7674255484887,22.200646329461946,0.0,332.6438292647458,23.874149540068004,0.0,637.2201502773522,0.0,2560.8972355575374,0.0,0.0,0.0,0.0,0.0,132.47039849033516,0.0,585.2714882884477,1892.8111121771478,0.0,0.0,0.0,0.0,2488.84279190616,3111.0534898827,0.0,0.0,7.22,7.22,0.0,0.0,61.056997985769705,0.029250507836010107,7.22,0.0,10.504944173353826,0.0034103910464635626,-3.6931453908182927,15.999556980076918,0.42368268539761444,0.0034103910464635626,16.0,80.32338205335245,0.003921219009544183,0.024658786718577318,0.0,7.22,0.0,4.500001232912099,0.2605884864827881,0.0024544191788850554,11.5,4.500001232912099,0.2605884864827881,0.0024544191788850554,4.5,43534918.49934235,11199792.56357772 
 01/01  13:00:00,3.8000000000000003,0.5199476721692358,-0.14726555276202938,-2.695997846110009,-0.21727253672605307,-2.726728831645154,3.2266516053734344,21.27434297282896,1953.6049265779673,0.0,23.85995696132299,0.0,678.9941015979584,23.823865399844834,0.0,557.8216610077561,22.2709694075154,0.0,466.52254945576937,22.201455166873284,0.0,247.67389889853655,23.571421838005605,0.0,598.8955143357308,0.0,3235.4493540185335,0.0,0.0,0.0,0.0,8.850515700264149,215.35067145870568,0.0,184.20069298407114,1945.8300798424577,0.0,0.0,0.0,0.0,1588.8631458546693,1986.0789323183367,0.0,0.0,7.22,7.22,0.0,0.0,61.334444239733315,0.03746108088515349,7.22,0.0,9.82501757736886,0.0031079211071170136,-4.787412478568493,16.01975907307909,0.38350142909244544,0.0031079211071170136,16.0,72.55578840921866,0.0011434762735294214,0.03494277710618703,0.0,7.22,0.0,4.5004925370924,0.2605884864827881,0.0022477313967294633,11.5,4.5004925370924,0.2605884864827881,0.0022477313967294633,4.5,39463288.92692371,7149884.156346012 
 01/01  14:00:00,3.7124999999999995,-1.0652849704614868,-1.7253989471443043,-2.2550012858518205,-0.904161974925553,-2.775726016104297,2.081593858846392,22.170950861526478,1863.2800151932474,0.0,23.898968634713704,0.0,1269.8047199076639,23.370128093433316,0.0,492.9572151864004,22.444437839453734,0.0,492.5669809464872,22.201057122669095,0.0,358.00999907012744,23.828628234029253,0.0,669.2992721016296,0.0,2688.4447556514215,0.0,0.0,0.0,0.0,0.0,109.3367691851314,0.0,206.8553555125005,1348.1267819625778,0.0,0.0,0.0,0.0,1312.5437488622522,1640.6796860778154,0.0,0.0,7.22,7.22,0.0,0.0,54.45626950818649,0.02356489309962937,7.22,0.0,12.01750497802157,0.0031001773459635295,-4.823679586495533,15.962072826189955,0.45716808154724464,0.0031001773459635295,16.0,66.42337407497703,0.0016019287930881952,0.02122608926272016,0.0,7.22,0.0,4.499316280619708,0.2605884864827881,0.0021698969455596928,11.5,4.499316280619708,0.2605884864827881,0.0021698969455596928,4.5,42206392.37699774,5906446.869880134 
 01/01  15:00:00,3.675,-0.5962344952487895,-1.4049846766322096,-1.252209813477127,0.24470987641718045,-1.789136907455932,2.338899143055831,22.829508374157204,1760.1861497939913,0.0,23.899055401311255,0.0,1404.0178170750696,22.858867918456692,0.0,458.0803181606123,22.584527183377176,0.0,502.2642920212212,22.200598615088644,0.0,435.9789621353425,23.89910313399875,0.0,987.1854087993382,0.0,1421.0318468172636,0.0,0.0,0.0,0.0,0.0,30.403934555245122,0.0,216.92165845881902,817.3270122660026,0.0,0.0,0.0,0.0,946.167763241169,1182.7097040514614,0.0,0.0,7.22,7.22,0.0,0.0,49.39243854691655,0.010473585332302405,7.22,0.0,13.47288315593488,0.0032421323900786235,-4.307641551243308,15.982054378135212,0.5132700571527875,0.0032421323900786235,16.0,70.16573444332101,0.001545741369348578,0.008754461599701824,0.0,7.22,0.0,4.500123766078628,0.2605884864827881,0.0021579488537322115,11.5,4.500123766078628,0.2605884864827881,0.0021579488537322115,4.5,43144261.22595951,4257754.93458526 
 01/01  16:00:00,2.8374999999999995,0.045542211218877145,-0.9475500115755963,-0.8287121831219125,1.1586684946866086,-1.2670902577987484,2.557699717332478,23.13284289241192,1558.438614551867,0.0,23.89891725357158,0.0,1352.615838537717,22.33799062532404,0.0,406.58024832263243,22.34828235325591,0.0,481.60200142542817,22.200671836992765,0.0,457.27828350935084,23.899098726994797,0.0,970.7279111388581,0.0,1632.2552842720238,0.0,0.0,0.0,14.90185172044869,0.7133014549299165,7.064462512029464,0.0,436.70306210476406,787.7816695013705,0.0,0.0,0.0,0.0,1536.7058261958978,1920.8822827448719,0.0,0.0,7.22,7.22,0.0,0.0,47.53441220002717,0.011325531646705862,7.22,0.0,13.529891526453177,0.003289789414565722,-4.144496501400478,16.011900723897384,0.5058252809876222,0.003289789414565722,16.0,72.71942828770543,0.0033246476441818737,0.007885935730111737,0.0,7.22,0.0,4.499072131026243,0.2605884864827881,0.0020285516292155676,11.5,4.499072131026243,0.2605884864827881,0.0020285516292155676,4.5,41337900.18992928,6915176.217881539 
 01/01  17:00:00,0.45000000000000007,0.3567873860633136,0.13680030673485463,-1.217338151077353,1.1992018363957775,-1.5804098412563092,3.231300365837435,23.075764616133206,1436.5807906834686,0.0,23.52001597657815,0.0,645.1334836272132,22.20166347217928,0.0,184.37530462356793,22.202135015593072,0.0,118.09012236040718,22.201800715437834,0.0,268.47748727210956,23.899312274532058,0.0,720.248534437158,0.0,3975.9003793664706,0.0,0.0,0.0,224.7570475341073,348.7398304448636,192.46735037576147,0.0,1064.8871307089635,1652.947839482934,0.0,0.0,0.0,0.0,3975.9003793664706,4969.875474208087,0.0,0.0,7.22,7.22,0.0,0.0,53.436347634162885,0.033576505259928835,7.22,0.0,10.705844529394938,0.003093398067816479,-4.878943759580167,16.051256089760514,0.39067833564506993,0.003093398067816479,16.0,80.24033156407785,0.00844303471372689,0.021030308167330872,0.0,7.22,0.0,4.499722699812194,0.2605884864827881,0.0022564357404327405,11.5,4.499722699812194,0.2605884864827881,0.0022564357404327405,4.5,37664639.94457884,17891551.70714912 
 01/01  18:00:00,-1.6,0.8936910709180199,1.1953241860166326,-1.1423550523274781,1.3352179340811654,-1.4765541933113278,4.42323235991875,22.73119678850044,1447.7493744915487,0.0,22.329718435963287,0.0,336.2952163861913,22.200649192138844,11.731679157134067,31.709505472960075,22.20221702319902,176.01446742980107,0.0,22.202688227623277,4.780772717059108,57.560209872999025,23.793393591237212,0.0,618.9192696648015,0.0,5021.898284282359,0.0,0.0,166.8457515778523,392.6008389412761,646.19244244138,412.1683408547349,0.0,1604.385600811955,1807.7630949364066,0.0,0.0,0.0,0.0,5021.898284282359,6277.372855352948,0.0,0.0,7.22,7.22,0.0,0.0,56.848108502564266,0.04772345483805701,7.22,0.0,9.990379707779242,0.0031626020202106054,-4.6160085413597525,16.00044848285185,0.3716780372933336,0.0031626020202106054,16.0,81.97860325533523,0.014063807399505718,0.02430296084706524,0.0,7.22,0.0,4.500026315006578,0.2605884864827881,0.0024010850505168596,11.5,4.500026315006578,0.2605884864827881,0.0024010850505168596,4.5,37664544.61475532,22598542.279270615 
 01/01  19:00:00,-3.95,0.49281114206820875,-0.30175812683517694,-2.4724408892088414,-0.13883389743908867,-2.7743894610772277,3.3632975106476577,21.94898098127059,1042.7371089260657,0.0,22.20347188662575,907.2326954360187,0.0,22.202097849208105,425.1619353948461,0.0,22.205006400724255,1123.6334195349095,0.0,22.20288266908301,410.211146863914,0.0,22.557892015622464,0.0,498.6748469298219,0.0,8843.446735576228,0.0,0.0,1396.3448912563274,837.0296138831202,1591.036738041062,874.4023396530595,21.81199268979552,2221.527469894317,1885.4067651571793,0.0,0.0,0.0,0.0,8843.446735576228,11054.308419470286,0.0,0.0,7.22,7.22,0.0,0.0,57.418816342152056,0.08623423181621363,7.22,0.0,9.78161838989278,0.0030161866284600493,-5.168097022542856,16.000058724807367,0.3716780372933336,0.0030161866284600493,16.0,81.99993459053273,0.022772111656161536,0.026435288305355648,0.0,7.22,0.0,4.499767850742332,0.2605884864827881,0.0021968194249699542,11.5,4.499767850742332,0.2605884864827881,0.0021968194249699542,4.5,23300538.877557684,39795510.31009302 
 01/01  20:00:00,-5.375,-1.9046643970779737,-3.5234321421024637,-5.390321310136615,-3.3572583988026774,-5.603079837233669,-0.1874933555823522,20.992657772320854,755.6219677125547,0.0,22.20312639649196,1843.9432110386676,0.0,22.20153296202451,788.2996610457128,0.0,22.20350792200082,1899.225890515546,0.0,22.202471304464495,781.656194493646,0.0,22.202728657474534,731.060634007558,0.0,0.0,12977.410087515918,0.0,0.0,2331.7275359823434,1199.784315032002,2365.728370260101,1245.4338004193505,1217.321397164792,2594.9393740879573,1989.6607075465201,0.0,0.0,0.0,0.0,12977.410087515918,16221.762609394897,0.0,0.0,7.22,7.22,0.0,0.0,60.64536580757293,0.14549592789107957,7.22,0.0,9.49914878148486,0.002627674776067879,-6.766368091075315,15.999834151958394,0.3716780372933336,0.002627674776067879,16.0,81.99999999727356,0.029120754703966183,0.02960542403294588,0.0,7.22,0.0,4.499322258708621,0.2605884864827881,0.0019557553752020773,11.5,4.499322258708621,0.2605884864827881,0.0019557553752020773,4.5,12556131.316370752,58398345.393821634 
 01/01  21:00:00,-5.9125,-4.180309924445467,-4.837459820196108,-5.307037963872375,-4.7500597305437235,-5.2680019852203435,-2.497497045774539,19.930856008528888,408.74073864996416,0.0,19.59446867566615,104.7794565438258,0.24586756697097673,19.859636583276597,70.31469925914527,0.27149526511801503,19.543064454699397,104.19321130084353,0.22059956339887776,19.8841123944709,77.37098684706318,0.3036564356823324,21.031428332788824,0.01457105503786238,9.399116756141817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.219999999999999,7.219999999999999,0.0,0.0,61.55473994565526,0.0,7.219999999999999,0.0,19.715140741862452,0.0032905852248150077,-4.159640449349898,20.912723346891458,0.3716780372933336,0.0032905852248150077,16.0,82.0,0.0,0.0,0.0,7.219999999999999,0.0,-5.9125,0.005211769729655762,0.0018187796398903195,11.5,-5.9125,0.005211769729655762,0.0018187796398903195,4.5,7379972.211455491,0.0 
 01/01  22:00:00,-6.1,-4.3826448548611054,-4.727222958390968,-4.658729636314607,-4.704666189520418,-4.620972611697668,-3.512040586457947,18.7013633556805,206.6850553382625,0.0,18.418459887624294,106.41964265903204,0.0,18.741241244744934,67.81009963113482,0.0,18.369027417078502,105.62541286014616,0.0,18.769060155381116,74.30092909163281,0.0,20.17865247043935,0.0,33.041327903412395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,61.554739945655264,0.0,7.22,0.0,18.562664101268275,0.003209080156054812,-4.445451662027772,19.760426182978307,0.3716780372933336,0.003209080156054812,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-6.1,0.005211769729655762,0.0017783609750894745,11.5,-6.1,0.005211769729655762,0.0017783609750894745,4.5,3329972.2114554914,0.0 
 01/01  23:00:00,-6.1,-4.513969837495324,-4.7877256590148045,-4.674387277057043,-4.789271328191231,-4.657645734951458,-4.306243122178044,17.73365674015973,330.300924161023,0.0,17.759810640212276,83.98853329272521,0.0,18.068211095259972,49.94943290857816,0.0,17.7277293518197,82.83431710796862,0.0,18.089876880212728,54.64190589658796,0.0,19.646384362094544,0.0,65.3454358260633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,61.554739945655264,0.0,7.22,0.0,17.621099971100644,0.003176822366958561,-4.540399593392545,18.818933114774353,0.3716780372933336,0.003176822366958561,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-6.1,0.005211769729655762,0.0016184952081169236,11.5,-6.1,0.005211769729655762,0.0016184952081169236,4.5,3329972.2114554914,0.0 
 01/01  24:00:00,-5.4125,-4.891066790329999,-5.21857645631815,-5.082449548325142,-5.227707890318574,-5.0626047587573355,-5.123974817085416,16.92067055219637,425.19644145756,0.0,17.201799088457292,62.927200616251184,0.0,17.491871070597647,33.500867182294144,0.0,17.18197156157818,61.74242151612441,0.0,17.507689355664183,36.55175135059636,0.0,19.12649395770252,0.0,89.28789795857762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,7.22,0.0,0.0,61.554739945655264,0.0,7.22,0.0,16.797440554155784,0.003097213281669669,-4.86183575332386,17.99544910810384,0.3716780372933336,0.003097213281669669,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-5.4125,0.005211769729655762,0.0015282210634173185,11.5,-5.4125,0.005211769729655762,0.0015282210634173185,4.5,3329972.2114554914,0.0 
 01/02  01:00:00,-5.0,-5.544181075563737,-5.915559979046124,-5.721739472350187,-5.930809031506041,-5.693304045669842,-6.078632829338524,16.24702101641151,497.6402841878769,0.0,16.794677419504048,47.36037825370562,0.0,17.048968461293985,16.64172693639705,0.0,16.784336716862498,50.25998076670925,0.0,17.05893180260928,17.99975679872506,0.0,18.70180562875602,0.0,110.67810106034517,0.0,6.749973510356273,0.0,0.0,7.371074032088174,0.0,11.196009360857854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.749973510356273,8.437466887945341,0.0,0.0,7.22,7.22,0.0,0.0,61.516040631298594,0.00007828003656989735,7.22,0.0,16.100855579832125,0.002950490952305926,-5.44862409672469,17.29918755720304,0.3716780372933336,0.002950490952305926,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-5.0,0.005211769729655762,0.0014910021370323182,11.5,-5.0,0.005211769729655762,0.0014910021370323182,4.5,3330045.496408572,30374.88079660323 
 01/02  02:00:00,-5.375,-6.241756788715718,-6.565227606413684,-6.372500008741928,-6.582126482152844,-6.347121363015087,-6.846173984084044,15.735650555683025,600.691568680279,0.0,16.699599180800064,152.7562495820609,0.0,16.778026346279056,1.1916691756058526,2.4385184127272055,16.699695099868954,158.3983366700993,0.0,16.781513133351893,1.2218094182443906,2.961629956791853,18.49083519161085,0.0,137.38528177795087,0.0,138.14185305004332,0.0,0.0,148.8466927113818,0.6738144860659246,154.6656536277183,0.6848630844776407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.14185305004332,172.67731631255413,0.0,0.0,7.22,7.22,0.0,0.0,59.316503305914246,0.0014326942192515613,7.22,0.0,15.550412902755852,0.0027745748049385665,-6.151376648107112,16.749132877571455,0.3716780372933336,0.0027745748049385665,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-5.375,0.005211769729655762,0.0013837550503719895,11.5,-5.375,0.005211769729655762,0.0013837550503719895,4.5,3331311.751264976,621638.3387251949 
 01/02  03:00:00,-5.225,-6.89292231082453,-7.180667687602368,-7.012355178464749,-7.196339456322371,-6.99099671003183,-7.489194921189153,15.367237349497797,709.4241449973363,0.0,16.69936441434656,226.52436369837534,0.0,16.700085230840383,36.863360614573594,0.0,16.699876411639988,230.31319814091177,0.0,16.70040720474444,36.14876825652351,0.0,18.371434741433507,0.0,158.58878383446097,0.0,373.84437763541865,0.0,0.0,253.3999086181173,59.44349511864966,256.081614429884,61.60770728845017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.84437763541865,467.3054720442733,0.0,0.0,7.22,7.22,0.0,0.0,53.54104604977614,0.00311497613900894,7.22,0.0,15.161317847773546,0.0026190474685716465,-6.819111275022518,16.360381058679003,0.3716780372933336,0.0026190474685716465,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-5.225,0.005211769729655762,0.001284816223468662,11.5,-5.225,0.005211769729655762,0.001284816223468662,4.5,3332876.515960538,1682299.699359384 
 01/02  04:00:00,-6.062499999999999,-7.51606010530723,-7.78213319666156,-7.625391013435084,-7.796736547469515,-7.605080511976364,-8.091571560493232,15.086342049780669,806.0539275956796,0.0,16.69979237380724,313.02979332097783,0.0,16.700009381898855,81.64923078417343,0.0,16.699833004645622,312.9852894507362,0.0,16.70073443534967,81.67534791542175,0.0,18.269668932556502,0.0,173.78927677438924,0.0,742.0205939623817,0.0,0.0,363.3070253739841,123.82627216334105,361.11963801920706,129.2388472079772,0.0,0.0,4.951466607304699,0.0,0.0,0.0,0.0,742.0205939623817,927.525742452977,0.0,0.0,7.22,7.22,0.0,0.0,46.98054823653831,0.005037344456810051,7.22,0.0,14.852765568181367,0.0024813225838099594,-7.443692633833101,16.065331262816432,0.3716780372933336,0.0024813225838099594,16.0,82.0,0.0,0.000023586900846556623,0.0,7.22,0.0,-6.062499999999999,0.005211769729655762,0.0012651099756392512,11.5,-6.062499999999999,0.005211769729655762,0.0012651099756392512,4.5,3334654.869680869,3339092.6728307176 
 01/02  05:00:00,-6.012499999999999,-8.021410201420505,-8.21158576122371,-8.083241810547602,-8.2241813490891,-8.068023104398065,-8.495323260055569,14.867770913996976,885.3945388631867,0.0,16.699828090092467,260.69542009427755,0.0,16.699920150073876,66.3153639859488,0.0,16.699665741930346,263.62476843519704,0.0,16.700383828145583,66.29317588606602,0.0,18.285570914554427,0.0,180.1635579632636,0.0,780.9137170413032,0.0,0.0,316.13219446115335,112.8200115879141,316.68198538267904,118.71225691147563,0.0,0.0,65.76126970671491,0.0,0.0,0.0,0.0,780.9137170413032,976.1421463016289,0.0,0.0,7.22,7.22,0.0,0.0,41.96738714068359,0.004681603092456644,7.22,0.0,14.625000182842372,0.002359866493036787,-7.972800157081128,15.99995190348496,0.3716780372933336,0.002359866493036787,16.0,82.0,0.0,0.0003512528730288941,0.0,7.22,0.0,-6.012499999999999,0.005211769729655762,0.0012524037543887648,11.5,-6.012499999999999,0.005211769729655762,0.0012524037543887648,4.5,3334315.652543416,3514111.7266858644 
 01/02  06:00:00,-5.9125,-8.415918875881218,-8.533837703245332,-8.459642420309764,-8.54234113972429,-8.45254195031413,-8.75324607139849,14.700163979255503,955.2208865344599,0.0,16.69998675829623,204.03664382181137,0.0,16.699411054713657,46.6514362542361,0.0,16.700014730680735,210.0394023282135,0.0,16.700378699154978,47.106661952485695,0.0,18.35884443271349,0.0,185.91817312253943,0.0,839.7773475839823,0.0,0.0,259.46425599565123,93.11204683151581,263.1012239719665,99.51422032480603,0.0,0.0,132.10239235911445,0.0,0.0,0.0,0.0,839.7773475839823,1049.7216844799777,0.0,0.0,7.22,7.22,0.0,0.0,39.86489781013883,0.004767966051905329,7.22,0.0,14.447931422520483,0.0022744165430960586,-8.409254380956975,15.999984943440742,0.3716780372933336,0.0022744165430960586,16.0,82.0,0.0,0.0007601330162784085,0.0,7.22,0.0,-5.9125,0.005211769729655762,0.0012480415798682349,11.5,-5.9125,0.005211769729655762,0.0012480415798682349,4.5,3334391.823678972,3778998.06412792 
 01/02  07:00:00,-5.0375,-9.662942074483405,-10.34334144563181,-11.18977258628566,-10.297753958148922,-11.356858912924658,-9.893812631747835,15.129638453153456,1912.9571331767715,0.0,20.121980506545565,3338.953232564213,0.0,20.474658783959566,1643.7008741326117,0.0,20.039585339226868,3229.665301129856,0.0,20.49026305658574,1648.7974802752976,0.0,20.514589333132655,2748.248053406949,0.0,0.0,21909.190893049155,0.0,0.0,3689.1077002183274,1962.2869823033082,3558.5483094173214,2009.0423107579243,3127.941987723863,2503.0225875144793,2545.0106856948896,0.0,0.0,0.0,0.0,20652.020968284865,25815.02621035608,0.0,0.0,7.219999999999999,7.219999999999999,0.0,0.0,70.31228669180379,0.4460757379187926,7.219999999999999,0.0,7.6577577600067155,0.0014760950051436524,-13.2631581155429,15.655172240206495,0.3716780372933336,0.0014760950051436524,16.0,81.34138964467277,0.028268066840755432,0.0566326028313598,0.0,7.219999999999999,0.0,4.500012594120439,0.2605884864827881,0.0012170835317095072,11.5,4.500012594120439,0.2605884864827881,0.0012170835317095072,4.5,3749701.5226716804,92934094.3572819 
 01/02  08:00:00,-3.3999999999999995,-12.04123352865737,-12.63519377355379,-13.548410020708804,-12.561780474190826,-13.653512974609447,-11.637333221476986,15.955666884738148,2270.8579644812644,0.0,21.897134955247154,3176.731921051556,0.0,22.11818790442014,1299.6104670958753,0.0,21.819289220009345,3104.130835521674,0.0,22.112349769277944,1441.3085761327497,0.0,21.83478838640481,2693.029650644442,0.0,0.0,18397.71813871961,0.0,0.0,3645.9449800954453,1708.7671094235316,3547.3164942918356,1901.8141568714664,3154.7091085203856,2072.9744269223647,2566.692278117188,0.0,0.0,0.0,0.0,18397.71813871961,22997.14767339951,0.0,0.0,7.22,7.22,0.0,0.0,71.08128504232445,0.4041316859708117,7.22,0.0,7.8887117238440325,0.0013711411127136789,-14.057120267285926,15.945571929054365,0.3716780372933336,0.0013711411127136789,16.0,82.0,0.02037587007792877,0.05649073686583842,0.0,7.22,0.0,4.498712271154123,0.2605884864827881,0.001228947953830989,11.5,4.498712271154123,0.2605884864827881,0.001228947953830989,4.5,3710409.8642391865,82789731.62423824 
